file_path,label
C:\Users\camlo\Desktop\intento\processed_frames\animal_rata_ataque\frame_0024.png,animal_rata_ataque
C:\Users\camlo\Desktop\intento\processed_frames\animal_rata_ataque\frame_0025.png,animal_rata_ataque
C:\Users\camlo\Desktop\intento\processed_frames\animal_rata_ataque\frame_0026.png,animal_rata_ataque
C:\Users\camlo\Desktop\intento\processed_frames\animal_rata_ataque\frame_0027.png,animal_rata_ataque
C:\Users\camlo\Desktop\intento\processed_frames\animal_rata_ataque\frame_0028.png,animal_rata_ataque
C:\Users\camlo\Desktop\intento\processed_frames\animal_rata_ataque\frame_0029.png,animal_rata_ataque
C:\Users\camlo\Desktop\intento\processed_frames\animal_rata_ataque\frame_0030.png,animal_rata_ataque
C:\Users\camlo\Desktop\intento\processed_frames\animal_rata_ataque\frame_0031.png,animal_rata_ataque
C:\Users\camlo\Desktop\intento\processed_frames\animal_rata_ataque\frame_0032.png,animal_rata_ataque
C:\Users\camlo\Desktop\intento\processed_frames\animal_rata_ataque\frame_0033.png,animal_rata_ataque
C:\Users\camlo\Desktop\intento\processed_frames\animal_rata_ataque\frame_0034.png,animal_rata_ataque
C:\Users\camlo\Desktop\intento\processed_frames\animal_rata_ataque\frame_0035.png,animal_rata_ataque
C:\Users\camlo\Desktop\intento\processed_frames\animal_rata_ataque\frame_0036.png,animal_rata_ataque
C:\Users\camlo\Desktop\intento\processed_frames\animal_rata_ataque\frame_0037.png,animal_rata_ataque
C:\Users\camlo\Desktop\intento\processed_frames\animal_rata_ataque\frame_0038.png,animal_rata_ataque
C:\Users\camlo\Desktop\intento\processed_frames\animal_rata_ataque\frame_0039.png,animal_rata_ataque
C:\Users\camlo\Desktop\intento\processed_frames\animal_rata_ataque\frame_0040.png,animal_rata_ataque
C:\Users\camlo\Desktop\intento\processed_frames\animal_rata_ataque\frame_0041.png,animal_rata_ataque
C:\Users\camlo\Desktop\intento\processed_frames\animal_rata_ataque\frame_0042.png,animal_rata_ataque
C:\Users\camlo\Desktop\intento\processed_frames\animal_rata_ataque\frame_0043.png,animal_rata_ataque
C:\Users\camlo\Desktop\intento\processed_frames\arbol_ojas_caidas\frame_0000.png,arbol_ojas_caidas
C:\Users\camlo\Desktop\intento\processed_frames\arbol_ojas_caidas\frame_0001.png,arbol_ojas_caidas
C:\Users\camlo\Desktop\intento\processed_frames\arbol_ojas_caidas\frame_0002.png,arbol_ojas_caidas
C:\Users\camlo\Desktop\intento\processed_frames\arbol_ojas_caidas\frame_0003.png,arbol_ojas_caidas
C:\Users\camlo\Desktop\intento\processed_frames\arbol_ojas_caidas\frame_0004.png,arbol_ojas_caidas
C:\Users\camlo\Desktop\intento\processed_frames\arbol_ojas_caidas\frame_0005.png,arbol_ojas_caidas
C:\Users\camlo\Desktop\intento\processed_frames\arbol_ojas_caidas\frame_0006.png,arbol_ojas_caidas
C:\Users\camlo\Desktop\intento\processed_frames\arbol_ojas_caidas\frame_0007.png,arbol_ojas_caidas
C:\Users\camlo\Desktop\intento\processed_frames\arbol_ojas_caidas\frame_0008.png,arbol_ojas_caidas
C:\Users\camlo\Desktop\intento\processed_frames\arbol_ojas_caidas\frame_0009.png,arbol_ojas_caidas
C:\Users\camlo\Desktop\intento\processed_frames\arbol_ojas_caidas\frame_0010.png,arbol_ojas_caidas
C:\Users\camlo\Desktop\intento\processed_frames\arbol_ojas_caidas\frame_0011.png,arbol_ojas_caidas
C:\Users\camlo\Desktop\intento\processed_frames\arbol_ojas_caidas\frame_0012.png,arbol_ojas_caidas
C:\Users\camlo\Desktop\intento\processed_frames\arbol_ojas_caidas\frame_0013.png,arbol_ojas_caidas
C:\Users\camlo\Desktop\intento\processed_frames\arbol_ojas_caidas\frame_0014.png,arbol_ojas_caidas
C:\Users\camlo\Desktop\intento\processed_frames\arbol_ojas_caidas\frame_0015.png,arbol_ojas_caidas
C:\Users\camlo\Desktop\intento\processed_frames\arbol_ojas_caidas\frame_0016.png,arbol_ojas_caidas
C:\Users\camlo\Desktop\intento\processed_frames\arbol_ojas_caidas\frame_0017.png,arbol_ojas_caidas
C:\Users\camlo\Desktop\intento\processed_frames\arbol_ojas_caidas\frame_0018.png,arbol_ojas_caidas
C:\Users\camlo\Desktop\intento\processed_frames\arbol_ojas_caidas\frame_0019.png,arbol_ojas_caidas
C:\Users\camlo\Desktop\intento\processed_frames\arbol_ojas_caidas\frame_0020.png,arbol_ojas_caidas
C:\Users\camlo\Desktop\intento\processed_frames\arbol_ojas_caidas\frame_0021.png,arbol_ojas_caidas
C:\Users\camlo\Desktop\intento\processed_frames\arbol_ojas_caidas\frame_0022.png,arbol_ojas_caidas
C:\Users\camlo\Desktop\intento\processed_frames\arbol_ojas_caidas\frame_0023.png,arbol_ojas_caidas
C:\Users\camlo\Desktop\intento\processed_frames\arbol_ojas_caidas\frame_0024.png,arbol_ojas_caidas
C:\Users\camlo\Desktop\intento\processed_frames\arbol_ojas_caidas\frame_0025.png,arbol_ojas_caidas
C:\Users\camlo\Desktop\intento\processed_frames\arbol_ojas_caidas\frame_0026.png,arbol_ojas_caidas
C:\Users\camlo\Desktop\intento\processed_frames\arbol_ojas_caidas\frame_0027.png,arbol_ojas_caidas
C:\Users\camlo\Desktop\intento\processed_frames\arbol_ojas_caidas\frame_0028.png,arbol_ojas_caidas
C:\Users\camlo\Desktop\intento\processed_frames\arbol_ojas_caidas\frame_0029.png,arbol_ojas_caidas
C:\Users\camlo\Desktop\intento\processed_frames\arbol_ojas_caidas\frame_0030.png,arbol_ojas_caidas
C:\Users\camlo\Desktop\intento\processed_frames\arbol_ojas_caidas\frame_0031.png,arbol_ojas_caidas
C:\Users\camlo\Desktop\intento\processed_frames\arbol_ojas_caidas\frame_0032.png,arbol_ojas_caidas
C:\Users\camlo\Desktop\intento\processed_frames\arbol_ojas_caidas\frame_0033.png,arbol_ojas_caidas
C:\Users\camlo\Desktop\intento\processed_frames\arbol_ojas_caidas\frame_0034.png,arbol_ojas_caidas
C:\Users\camlo\Desktop\intento\processed_frames\arbol_ojas_caidas\frame_0035.png,arbol_ojas_caidas
C:\Users\camlo\Desktop\intento\processed_frames\ataque\frame_0000.png,ataque
C:\Users\camlo\Desktop\intento\processed_frames\ataque\frame_0001.png,ataque
C:\Users\camlo\Desktop\intento\processed_frames\ataque\frame_0002.png,ataque
C:\Users\camlo\Desktop\intento\processed_frames\ataque\frame_0003.png,ataque
C:\Users\camlo\Desktop\intento\processed_frames\ataque\frame_0004.png,ataque
C:\Users\camlo\Desktop\intento\processed_frames\ataque\frame_0005.png,ataque
C:\Users\camlo\Desktop\intento\processed_frames\ataque\frame_0006.png,ataque
C:\Users\camlo\Desktop\intento\processed_frames\ataque\frame_0007.png,ataque
C:\Users\camlo\Desktop\intento\processed_frames\ataque\frame_0008.png,ataque
C:\Users\camlo\Desktop\intento\processed_frames\ataque\frame_0009.png,ataque
C:\Users\camlo\Desktop\intento\processed_frames\ataque\frame_0010.png,ataque
C:\Users\camlo\Desktop\intento\processed_frames\ataque\frame_0011.png,ataque
C:\Users\camlo\Desktop\intento\processed_frames\ataque\frame_0012.png,ataque
C:\Users\camlo\Desktop\intento\processed_frames\ataque\frame_0013.png,ataque
C:\Users\camlo\Desktop\intento\processed_frames\ataque\frame_0014.png,ataque
C:\Users\camlo\Desktop\intento\processed_frames\ataque\frame_0015.png,ataque
C:\Users\camlo\Desktop\intento\processed_frames\ataque\frame_0016.png,ataque
C:\Users\camlo\Desktop\intento\processed_frames\ataque\frame_0017.png,ataque
C:\Users\camlo\Desktop\intento\processed_frames\ataque\frame_0018.png,ataque
C:\Users\camlo\Desktop\intento\processed_frames\ataque\frame_0019.png,ataque
C:\Users\camlo\Desktop\intento\processed_frames\ataque\frame_0020.png,ataque
C:\Users\camlo\Desktop\intento\processed_frames\ataque\frame_0021.png,ataque
C:\Users\camlo\Desktop\intento\processed_frames\ataque_espada_lazer\frame_0000.png,ataque_espada_lazer
C:\Users\camlo\Desktop\intento\processed_frames\ataque_espada_lazer\frame_0001.png,ataque_espada_lazer
C:\Users\camlo\Desktop\intento\processed_frames\ataque_espada_lazer\frame_0002.png,ataque_espada_lazer
C:\Users\camlo\Desktop\intento\processed_frames\ataque_espada_lazer\frame_0003.png,ataque_espada_lazer
C:\Users\camlo\Desktop\intento\processed_frames\ataque_espada_lazer\frame_0004.png,ataque_espada_lazer
C:\Users\camlo\Desktop\intento\processed_frames\ataque_espada_lazer\frame_0005.png,ataque_espada_lazer
C:\Users\camlo\Desktop\intento\processed_frames\ataque_espada_lazer\frame_0006.png,ataque_espada_lazer
C:\Users\camlo\Desktop\intento\processed_frames\ataque_espada_lazer\frame_0007.png,ataque_espada_lazer
C:\Users\camlo\Desktop\intento\processed_frames\ataque_espada_lazer\frame_0008.png,ataque_espada_lazer
C:\Users\camlo\Desktop\intento\processed_frames\ataque_espada_lazer\frame_0009.png,ataque_espada_lazer
C:\Users\camlo\Desktop\intento\processed_frames\ataque_espada_lazer\frame_0010.png,ataque_espada_lazer
C:\Users\camlo\Desktop\intento\processed_frames\ataque_espada_lazer\frame_0011.png,ataque_espada_lazer
C:\Users\camlo\Desktop\intento\processed_frames\ataque_espada_lazer\frame_0012.png,ataque_espada_lazer
C:\Users\camlo\Desktop\intento\processed_frames\ataque_espada_lazer\frame_0013.png,ataque_espada_lazer
C:\Users\camlo\Desktop\intento\processed_frames\ataque_espada_lazer\frame_0014.png,ataque_espada_lazer
C:\Users\camlo\Desktop\intento\processed_frames\ataque_espada_lazer\frame_0015.png,ataque_espada_lazer
C:\Users\camlo\Desktop\intento\processed_frames\ataque_espada_lazer\frame_0016.png,ataque_espada_lazer
C:\Users\camlo\Desktop\intento\processed_frames\ataque_espada_lazer\frame_0017.png,ataque_espada_lazer
C:\Users\camlo\Desktop\intento\processed_frames\ataque_golpes\frame_0000.png,ataque_golpes
C:\Users\camlo\Desktop\intento\processed_frames\ataque_golpes\frame_0001.png,ataque_golpes
C:\Users\camlo\Desktop\intento\processed_frames\ataque_golpes\frame_0002.png,ataque_golpes
C:\Users\camlo\Desktop\intento\processed_frames\ataque_golpes\frame_0003.png,ataque_golpes
C:\Users\camlo\Desktop\intento\processed_frames\ataque_golpes\frame_0004.png,ataque_golpes
C:\Users\camlo\Desktop\intento\processed_frames\ataque_golpes\frame_0005.png,ataque_golpes
C:\Users\camlo\Desktop\intento\processed_frames\ataque_golpes\frame_0006.png,ataque_golpes
C:\Users\camlo\Desktop\intento\processed_frames\ataque_golpes\frame_0007.png,ataque_golpes
C:\Users\camlo\Desktop\intento\processed_frames\ataque_golpes\frame_0008.png,ataque_golpes
C:\Users\camlo\Desktop\intento\processed_frames\ataque_golpes\frame_0009.png,ataque_golpes
C:\Users\camlo\Desktop\intento\processed_frames\ataque_golpes\frame_0010.png,ataque_golpes
C:\Users\camlo\Desktop\intento\processed_frames\ataque_golpes\frame_0011.png,ataque_golpes
C:\Users\camlo\Desktop\intento\processed_frames\ataque_golpes\frame_0012.png,ataque_golpes
C:\Users\camlo\Desktop\intento\processed_frames\ataque_golpes\frame_0013.png,ataque_golpes
C:\Users\camlo\Desktop\intento\processed_frames\ataque_golpes\frame_0014.png,ataque_golpes
C:\Users\camlo\Desktop\intento\processed_frames\ataque_golpes\frame_0015.png,ataque_golpes
C:\Users\camlo\Desktop\intento\processed_frames\ataque_golpes\frame_0016.png,ataque_golpes
C:\Users\camlo\Desktop\intento\processed_frames\ataque_golpes\frame_0017.png,ataque_golpes
C:\Users\camlo\Desktop\intento\processed_frames\ataque_golpes\frame_0018.png,ataque_golpes
C:\Users\camlo\Desktop\intento\processed_frames\ataque_golpes\frame_0019.png,ataque_golpes
C:\Users\camlo\Desktop\intento\processed_frames\ataque_golpes\frame_0020.png,ataque_golpes
C:\Users\camlo\Desktop\intento\processed_frames\ataque_golpes\frame_0021.png,ataque_golpes
C:\Users\camlo\Desktop\intento\processed_frames\ataque_golpes\frame_0022.png,ataque_golpes
C:\Users\camlo\Desktop\intento\processed_frames\ataque_golpes\frame_0023.png,ataque_golpes
C:\Users\camlo\Desktop\intento\processed_frames\ataque_golpes\frame_0024.png,ataque_golpes
C:\Users\camlo\Desktop\intento\processed_frames\ataque_golpes\frame_0025.png,ataque_golpes
C:\Users\camlo\Desktop\intento\processed_frames\ataque_golpes\frame_0026.png,ataque_golpes
C:\Users\camlo\Desktop\intento\processed_frames\ataque_golpes\frame_0027.png,ataque_golpes
C:\Users\camlo\Desktop\intento\processed_frames\ataque_golpes\frame_0028.png,ataque_golpes
C:\Users\camlo\Desktop\intento\processed_frames\ataque_golpes\frame_0029.png,ataque_golpes
C:\Users\camlo\Desktop\intento\processed_frames\ataque_golpes\frame_0030.png,ataque_golpes
C:\Users\camlo\Desktop\intento\processed_frames\ataque_golpes\frame_0031.png,ataque_golpes
C:\Users\camlo\Desktop\intento\processed_frames\ataque_golpes\frame_0032.png,ataque_golpes
C:\Users\camlo\Desktop\intento\processed_frames\ataque_golpes\frame_0033.png,ataque_golpes
C:\Users\camlo\Desktop\intento\processed_frames\ataque_golpes\frame_0034.png,ataque_golpes
C:\Users\camlo\Desktop\intento\processed_frames\ataque_golpes\frame_0035.png,ataque_golpes
C:\Users\camlo\Desktop\intento\processed_frames\ataque_golpes\frame_0036.png,ataque_golpes
C:\Users\camlo\Desktop\intento\processed_frames\ataque_golpes\frame_0037.png,ataque_golpes
C:\Users\camlo\Desktop\intento\processed_frames\ataque_golpes\frame_0038.png,ataque_golpes
C:\Users\camlo\Desktop\intento\processed_frames\ataque_golpes\frame_0039.png,ataque_golpes
C:\Users\camlo\Desktop\intento\processed_frames\ataque_golpes\frame_0040.png,ataque_golpes
C:\Users\camlo\Desktop\intento\processed_frames\ataque_golpes\frame_0041.png,ataque_golpes
C:\Users\camlo\Desktop\intento\processed_frames\ataque_golpes\frame_0042.png,ataque_golpes
C:\Users\camlo\Desktop\intento\processed_frames\ataque_golpes\frame_0043.png,ataque_golpes
C:\Users\camlo\Desktop\intento\processed_frames\ataque_golpes\frame_0044.png,ataque_golpes
C:\Users\camlo\Desktop\intento\processed_frames\ataque_golpes\frame_0045.png,ataque_golpes
C:\Users\camlo\Desktop\intento\processed_frames\ataque_golpes\frame_0046.png,ataque_golpes
